number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,material
1,97.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,702.0,701.9999999999998,702.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,183.00000000000009,183.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,11500.0,11499.999999999996,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tc1-
1,101.07,101.07,101.07,101.07,0.0,0.0,0.0,0.0,0.0,0.0,710.2,710.2,710.2,710.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,177.99999999999997,178.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,12370.0,12370.00000000001,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96,100.96,100.95999999999995,100.96,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.700000000000003,25.7,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,119.99999999999997,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ru2-
1,102.905,102.905,102.90500000000002,102.905,0.0,0.0,0.0,0.0,0.0,0.0,719.7,719.7,719.7000000000003,719.7,0.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,173.00000000000006,173.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.0,12450.0,12450.000000000002,12450.0,0.0,0.0,0.0,0.0,0.0,0.0,110.27,110.27,110.26999999999997,110.27,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7,21.7,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rh1-
1,118.71,118.71,118.71000000000001,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.6,708.6,708.6,708.6,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,144.99999999999997,145.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,7310.0,7309.999999999999,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,107.3,107.3,107.29999999999998,107.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,66.99999999999997,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sn4-
1,121.76,121.76,121.76000000000002,121.76,0.0,0.0,0.0,0.0,0.0,0.0,834.0,834.0,834.0000000000001,834.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,6697.0,6697.0,6697.000000000005,6697.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2,103.2,103.19999999999999,103.2,0.0,0.0,0.0,0.0,0.0,0.0,19.7,19.7,19.699999999999996,19.7,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.000000000000004,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Sb3-
1,127.6,127.6,127.59999999999997,127.6,0.0,0.0,0.0,0.0,0.0,0.0,869.3,869.3,869.3000000000002,869.3,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,122.99999999999994,123.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.0,6240.0,6240.000000000003,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2,190.2,190.2,190.2,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.500000000000004,17.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Te2-
1,126.904,126.904,126.90400000000001,126.904,0.0,0.0,0.0,0.0,0.0,0.0,1008.4,1008.4,1008.3999999999997,1008.4,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.00000000000001,115.0,0.0,0.0,0.0,0.0,0.0,0.0,4940.0,4940.0,4940.000000000003,4940.0,0.0,0.0,0.0,0.0,0.0,0.0,295.2,295.2,295.2,295.2,0.0,0.0,0.0,0.0,0.0,0.0,7.76,7.76,7.759999999999999,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.449,0.449,0.449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,I1-
1,183.84,183.84,183.83999999999997,183.84,0.0,0.0,0.0,0.0,0.0,0.0,770.0,770.0,769.9999999999997,770.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,19250.0,19249.999999999996,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76,78.76,78.75999999999999,78.76,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,34.99999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.00000000000006,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,W2-
1,183.84,183.84,183.83999999999997,183.84,0.0,0.0,0.0,0.0,0.0,0.0,770.0,770.0,769.9999999999997,770.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,19250.0,19249.999999999996,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76,78.76,78.75999999999999,78.76,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,34.99999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.00000000000006,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W1-
1,186.207,186.207,186.2069999999999,186.207,0.0,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0000000000001,760.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21020.0,21020.00000000001,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827,5.827,5.827,5.827,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.00000000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Re3-
1,186.207,186.207,186.2069999999999,186.207,0.0,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0000000000001,760.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21020.0,21020.00000000001,21020.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827,5.827,5.827,5.827,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.00000000000001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Re1-
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Os2-
1,190.23,190.23,190.23000000000008,190.23,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,184.99999999999991,185.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,22590.0,22589.99999999999,22590.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,103.99,103.99000000000004,103.99,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Os1-
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir3-
1,192.217,192.217,192.21699999999998,192.217,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,879.9999999999998,880.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,22560.0,22560.0,22559.999999999996,22560.0,0.0,0.0,0.0,0.0,0.0,0.0,150.94,150.94,150.94,150.94,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.000000000000004,26.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,149.99999999999997,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ir1-
1,196.966,196.966,196.966,196.966,0.0,0.0,0.0,0.0,0.0,0.0,890.1,890.1,890.0999999999999,890.1,0.0,0.0,0.0,0.0,0.0,0.0,174.0,174.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,19300.0,19300.0,19300.00000000001,19300.0,0.0,0.0,0.0,0.0,0.0,0.0,222.747,222.747,222.74700000000004,222.747,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.500000000000002,12.5,0.0,0.0,0.0,0.0,0.0,0.0,320.0,320.0,319.99999999999994,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Au1-
1,208.98,208.98,208.97999999999996,208.98,0.0,0.0,0.0,0.0,0.0,0.0,703.0,703.0,703.0000000000001,703.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,142.99999999999994,143.0,0.0,0.0,0.0,0.0,0.0,0.0,9780.0,9780.0,9779.999999999998,9780.0,0.0,0.0,0.0,0.0,0.0,0.0,90.924,90.924,90.924,90.924,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,10.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.999999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Bi3-
1,209.0,209.0,208.99999999999997,209.0,0.0,0.0,0.0,0.0,0.0,0.0,812.1,812.1,812.0999999999998,812.1,0.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,135.00000000000003,135.0,0.0,0.0,0.0,0.0,0.0,0.0,9196.0,9196.0,9196.000000000002,9196.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.00000000000006,136.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.999999999999996,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Po2-
1,210.0,210.0,209.99999999999994,210.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,899.0,898.9999999999998,899.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,126.99999999999999,127.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.0,6350.0,6350.000000000002,6350.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,233.0,232.99999999999991,233.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,At1-
